person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
23.0,0,4,29802.0,0,4,3000.0,1,10.9,0.1,4.0,654,0
25.0,1,3,66081.0,0,2,10000.0,5,16.89,0.15,2.0,638,0
42.0,0,3,100310.0,21,1,12000.0,6,16.16,0.12,14.0,665,0
36.0,0,2,106229.0,10,2,7750.0,5,13.23,0.07,14.0,602,0
27.0,0,3,83448.0,2,2,20000.0,1,11.01,0.24,6.0,589,0
23.0,1,4,112478.0,2,2,3621.0,2,16.81,0.03,4.0,656,0
22.0,0,2,37013.0,0,3,3000.0,3,11.12,0.08,3.0,590,0
25.0,0,4,100784.0,4,2,10000.0,6,8.06,0.1,6.0,600,0
33.0,1,2,43432.0,11,3,3098.0,2,10.81,0.07,11.0,627,0
25.0,1,3,47996.0,3,3,15200.0,1,16.0,0.32,3.0,643,0
29.0,0,2,151818.0,6,3,9000.0,2,16.77,0.06,8.0,679,0
32.0,0,4,83707.0,9,3,4830.0,2,11.48,0.06,6.0,633,0
30.0,1,3,44372.0,6,2,15000.0,5,11.83,0.34,10.0,590,0
22.0,1,3,60629.0,0,4,3600.0,2,11.01,0.06,2.0,636,0
24.0,0,3,64220.0,1,3,9500.0,6,14.79,0.15,3.0,561,0
23.0,0,1,72951.0,2,2,7000.0,6,6.54,0.1,3.0,663,0
38.0,1,3,130851.0,14,3,11000.0,4,13.49,0.08,12.0,666,0
32.0,1,3,37103.0,12,3,8000.0,2,12.53,0.22,7.0,665,0
24.0,1,1,49073.0,0,2,10000.0,5,5.79,0.2,4.0,687,0
31.0,1,4,37325.0,10,3,6600.0,6,16.49,0.18,8.0,707,0
23.0,0,1,104368.0,1,2,18753.0,2,12.54,0.18,3.0,677,0
25.0,1,1,30903.0,3,4,1500.0,1,6.76,0.05,4.0,611,0
26.0,1,3,48773.0,0,2,3500.0,1,8.6,0.07,7.0,554,0
33.0,1,1,51813.0,12,3,5500.0,2,9.63,0.11,10.0,670,0
38.0,1,4,39470.0,12,3,6000.0,5,11.36,0.15,16.0,651,0
23.0,1,1,70530.0,1,2,4000.0,6,10.99,0.06,2.0,635,0
28.0,0,2,61002.0,5,2,15000.0,6,6.99,0.25,10.0,723,0
25.0,1,2,47421.0,2,3,16000.0,6,15.65,0.34,2.0,656,0
23.0,1,1,44340.0,3,3,7000.0,6,10.63,0.16,3.0,687,0
30.0,0,3,145094.0,10,3,10000.0,3,17.04,0.07,10.0,649,0
27.0,0,4,113136.0,6,3,3000.0,5,10.36,0.03,9.0,620,0
30.0,0,3,41726.0,7,3,4000.0,5,13.49,0.1,5.0,528,0
24.0,0,2,75341.0,4,2,10000.0,4,13.77,0.13,4.0,577,0
46.0,0,1,73234.0,22,2,5000.0,6,11.72,0.07,16.0,634,0
25.0,1,1,120678.0,0,2,7000.0,1,6.73,0.06,3.0,629,0
27.0,1,2,53273.0,6,2,9061.0,6,14.02,0.17,4.0,712,0
29.0,1,1,78161.0,9,2,8000.0,2,6.03,0.1,9.0,674,0
24.0,1,2,75654.0,0,2,10000.0,4,10.74,0.13,2.0,585,0
32.0,1,2,91203.0,9,2,10000.0,1,10.38,0.11,10.0,625,0
22.0,0,3,38089.0,0,2,1050.0,5,7.51,0.03,4.0,581,0
25.0,0,1,61067.0,6,2,4000.0,5,11.01,0.07,4.0,661,0
24.0,1,2,103007.0,2,3,10500.0,1,6.92,0.1,3.0,639,0
35.0,1,4,39108.0,13,2,8000.0,5,13.92,0.2,5.0,680,0
22.0,0,3,71169.0,1,2,9250.0,2,15.21,0.13,4.0,584,0
24.0,0,1,85269.0,0,3,11000.0,5,7.79,0.13,4.0,589,0
33.0,0,4,46051.0,10,3,4400.0,3,11.71,0.1,8.0,689,0
39.0,0,3,102215.0,18,4,9875.0,1,7.51,0.1,14.0,619,0
29.0,0,2,129412.0,6,2,10000.0,4,11.01,0.08,10.0,658,0
31.0,1,1,88814.0,6,3,20000.0,3,14.6,0.23,5.0,652,0
27.0,1,3,112010.0,7,2,17500.0,1,10.9,0.16,8.0,535,0
22.0,0,2,33597.0,0,3,2925.0,5,10.71,0.09,3.0,694,0
24.0,1,3,83071.0,0,2,3500.0,2,7.63,0.04,5.0,587,0
23.0,0,4,91099.0,1,3,12000.0,2,6.03,0.13,3.0,670,0
42.0,0,1,381264.0,20,2,19400.0,3,11.01,0.05,13.0,695,0
22.0,1,4,72796.0,0,2,5000.0,5,6.54,0.07,3.0,641,0
26.0,1,3,60197.0,0,2,2435.0,4,6.78,0.04,5.0,664,0
34.0,0,2,29223.0,11,3,5000.0,6,13.81,0.17,10.0,597,0
38.0,0,3,66154.0,15,2,5000.0,2,12.2,0.08,12.0,620,0
35.0,1,2,80352.0,10,2,9100.0,5,12.42,0.11,7.0,690,0
22.0,1,1,65834.0,0,4,25000.0,3,11.01,0.38,3.0,690,0
22.0,1,3,35822.0,0,3,7479.0,2,11.71,0.21,4.0,681,0
22.0,0,4,58468.0,0,3,7500.0,1,17.04,0.13,2.0,634,0
28.0,1,2,62484.0,6,2,7200.0,2,9.63,0.12,10.0,632,0
27.0,0,3,100614.0,3,2,3500.0,6,6.4,0.03,5.0,603,0
25.0,0,3,139004.0,1,2,20000.0,1,6.91,0.14,2.0,598,0
26.0,0,4,89932.0,2,3,8000.0,6,13.92,0.09,3.0,647,0
36.0,0,3,46632.0,11,2,2819.0,3,16.89,0.06,11.0,634,0
28.0,1,1,73214.0,4,4,22000.0,4,14.09,0.3,8.0,581,0
22.0,1,3,53725.0,0,3,7001.0,6,11.42,0.13,3.0,635,0
40.0,1,2,51337.0,20,3,7000.0,5,13.56,0.14,14.0,724,0
23.0,1,2,73406.0,0,3,8000.0,2,12.98,0.11,2.0,562,0
30.0,1,4,70571.0,6,2,13200.0,4,11.01,0.19,5.0,608,0
22.0,1,2,63490.0,2,3,8000.0,1,15.58,0.13,3.0,569,0
34.0,1,4,91173.0,12,2,20000.0,4,13.06,0.22,8.0,555,0
23.0,1,2,81255.0,3,3,25000.0,6,7.9,0.31,3.0,647,0
30.0,1,4,55792.0,8,2,18000.0,2,7.66,0.32,9.0,587,0
34.0,1,3,73477.0,10,3,11200.0,5,15.62,0.15,10.0,539,0
27.0,1,2,72635.0,2,2,3000.0,1,13.57,0.04,7.0,678,0
27.0,1,3,72913.0,8,2,5000.0,3,9.63,0.07,6.0,630,0
24.0,1,2,87612.0,4,2,8000.0,5,12.21,0.09,4.0,687,0
30.0,1,4,72854.0,5,3,3500.0,4,9.39,0.05,8.0,662,0
30.0,1,2,66896.0,4,2,15000.0,5,15.61,0.22,10.0,669,0
23.0,1,1,31092.0,3,4,7200.0,2,8.49,0.23,2.0,511,0
25.0,0,4,55089.0,2,3,13650.0,2,18.79,0.25,2.0,624,0
25.0,1,1,37903.0,4,2,2000.0,1,11.12,0.05,2.0,664,0
25.0,0,2,163004.0,3,3,24000.0,3,10.99,0.15,2.0,662,0
30.0,1,2,60902.0,9,2,4000.0,5,14.27,0.07,9.0,665,0
38.0,0,1,82541.0,14,2,5000.0,1,11.06,0.06,15.0,671,0
24.0,1,2,65280.0,1,3,4000.0,6,10.62,0.06,2.0,642,0
36.0,0,3,91120.0,12,3,10000.0,4,11.99,0.11,12.0,628,0
33.0,1,1,108944.0,7,2,12000.0,5,12.98,0.11,6.0,649,0
28.0,0,3,43882.0,7,3,10000.0,5,11.11,0.23,5.0,661,0
25.0,0,4,51657.0,2,4,8000.0,4,6.62,0.15,4.0,660,0
23.0,0,3,94754.0,0,3,10000.0,5,5.79,0.11,3.0,559,0
22.0,1,1,73010.0,0,2,18000.0,5,12.99,0.25,2.0,521,0
28.0,0,2,79438.0,3,2,15000.0,2,16.89,0.19,9.0,644,0
32.0,0,3,51642.0,8,3,3500.0,1,14.35,0.07,7.0,630,0
27.0,1,3,36773.0,5,3,16000.0,5,10.99,0.44,6.0,663,0
22.0,0,4,32600.0,1,3,3500.0,6,15.27,0.11,3.0,552,0
35.0,0,2,126994.0,17,3,24000.0,1,9.25,0.19,7.0,566,0
28.0,1,2,54955.0,7,3,2800.0,6,11.01,0.05,8.0,665,0
26.0,1,3,116328.0,3,2,10000.0,1,20.0,0.09,3.0,577,0
23.0,0,2,147356.0,0,2,12000.0,3,7.29,0.08,3.0,664,0
30.0,0,2,50080.0,3,2,18000.0,4,9.01,0.36,7.0,671,0
23.0,0,2,72706.0,0,2,7000.0,5,12.99,0.1,4.0,612,0
31.0,0,2,75274.0,7,3,12800.0,3,9.62,0.17,7.0,697,0
32.0,1,3,114961.0,8,2,20000.0,3,10.65,0.17,5.0,535,0
27.0,1,1,81288.0,4,3,6000.0,5,9.99,0.07,8.0,646,0
38.0,1,1,168903.0,16,2,10000.0,3,14.09,0.06,16.0,620,0
25.0,0,3,145187.0,0,3,12000.0,3,7.4,0.08,3.0,684,0
24.0,1,1,29937.0,0,3,2000.0,1,16.0,0.07,2.0,601,0
24.0,1,2,87214.0,0,2,5000.0,3,6.03,0.06,4.0,587,0
23.0,0,2,67208.0,0,4,10500.0,2,13.16,0.16,4.0,592,0
27.0,1,2,53894.0,0,3,2000.0,2,11.49,0.04,10.0,637,0
27.0,1,2,109172.0,4,2,20000.0,3,16.7,0.18,9.0,650,0
26.0,0,2,90930.0,3,2,10000.0,5,8.94,0.11,2.0,644,0
36.0,1,1,85030.0,12,2,6000.0,1,13.79,0.07,15.0,632,0
21.0,1,3,25224.0,0,3,3000.0,6,10.37,0.12,3.0,647,0
32.0,0,2,53619.0,13,2,15600.0,5,6.17,0.29,5.0,704,0
24.0,1,3,124297.0,3,2,5000.0,1,14.7,0.04,4.0,575,0
35.0,1,1,54965.0,17,2,7500.0,5,7.29,0.14,9.0,688,0
29.0,0,2,109773.0,7,2,10000.0,6,8.55,0.09,7.0,658,0
27.0,0,3,37034.0,5,3,13000.0,5,7.88,0.35,8.0,475,0
33.0,0,1,42711.0,12,3,10550.0,2,11.01,0.25,10.0,668,0
25.0,0,3,27053.0,3,3,8000.0,2,11.3,0.3,5.0,613,0
27.0,1,4,47528.0,4,4,9600.0,2,5.79,0.2,10.0,679,0
28.0,0,3,93343.0,7,3,25000.0,1,12.85,0.27,6.0,602,0
23.0,1,1,32278.0,1,3,3888.0,6,8.19,0.12,3.0,659,0
26.0,1,1,39906.0,2,2,3000.0,5,13.22,0.08,3.0,575,0
27.0,0,1,45404.0,5,3,4000.0,6,17.27,0.09,9.0,520,0
21.0,1,4,18008.0,0,4,3000.0,4,11.01,0.17,4.0,635,0
27.0,0,4,156795.0,5,3,9000.0,4,7.05,0.06,6.0,637,0
31.0,0,1,32923.0,7,3,3250.0,1,13.48,0.1,8.0,672,0
35.0,1,2,39526.0,12,3,3125.0,6,7.14,0.08,9.0,696,0
32.0,0,2,112698.0,9,2,21000.0,1,10.74,0.19,10.0,653,0
23.0,1,2,87564.0,0,3,14400.0,5,11.14,0.16,3.0,685,0
28.0,0,3,57279.0,5,2,3600.0,3,9.91,0.06,10.0,628,0
27.0,1,2,138976.0,5,2,1000.0,2,5.99,0.01,8.0,574,0
24.0,1,3,59478.0,1,2,2700.0,4,6.92,0.05,4.0,569,0
31.0,1,2,173907.0,8,2,7785.0,2,14.99,0.04,11.0,602,0
47.0,1,4,78586.0,25,2,7000.0,1,14.35,0.09,17.0,659,0
31.0,0,2,116384.0,10,2,12000.0,1,12.73,0.1,5.0,687,0
24.0,1,1,133026.0,0,2,25000.0,3,10.78,0.19,3.0,571,0
21.0,1,2,75604.0,0,2,6000.0,6,7.51,0.08,4.0,551,0
23.0,0,1,65659.0,3,3,13275.0,1,17.58,0.2,2.0,670,0
24.0,0,3,47480.0,1,3,16000.0,5,19.91,0.34,3.0,629,0
27.0,1,4,76164.0,4,2,25000.0,6,14.84,0.33,5.0,599,0
35.0,1,5,211117.0,10,4,24000.0,2,12.73,0.11,10.0,656,0
27.0,0,3,24043.0,0,2,1400.0,1,16.77,0.06,6.0,458,0
33.0,1,3,99374.0,12,2,10000.0,4,10.67,0.1,10.0,665,0
27.0,0,5,289062.0,4,2,35000.0,6,7.9,0.12,7.0,695,0
24.0,1,2,106928.0,0,2,15000.0,6,10.2,0.14,4.0,608,0
25.0,0,3,51465.0,5,2,3500.0,3,7.19,0.07,4.0,661,0
22.0,0,1,51667.0,1,3,15000.0,2,9.63,0.29,3.0,684,0
26.0,1,3,98598.0,1,3,8371.0,3,9.57,0.08,6.0,656,0
24.0,1,3,40772.0,0,3,1777.0,6,11.46,0.04,5.0,581,0
24.0,1,2,89495.0,6,3,5000.0,6,15.27,0.06,4.0,657,0
38.0,0,1,85429.0,14,3,10800.0,5,12.21,0.13,16.0,640,0
25.0,1,3,65532.0,2,2,16000.0,3,11.94,0.24,4.0,630,0
25.0,0,1,47902.0,2,3,18000.0,2,17.19,0.38,3.0,654,0
48.0,1,2,47999.0,28,3,5800.0,2,14.54,0.12,15.0,606,0
22.0,1,1,61009.0,2,2,10000.0,1,11.01,0.16,4.0,674,0
24.0,1,3,16630.0,1,3,1200.0,2,11.89,0.07,2.0,624,0
28.0,1,2,36953.0,2,3,8000.0,3,11.01,0.22,8.0,637,0
31.0,1,2,179706.0,10,2,28338.0,5,16.72,0.16,8.0,684,0
21.0,1,3,36716.0,0,2,7125.0,2,7.51,0.19,4.0,576,0
24.0,1,4,64176.0,1,2,21000.0,5,10.65,0.33,3.0,704,0
22.0,1,4,76480.0,0,2,8950.0,3,10.99,0.12,4.0,582,0
25.0,0,3,83400.0,5,3,12000.0,6,13.16,0.14,2.0,621,0
37.0,1,3,35964.0,16,3,7200.0,3,19.03,0.2,14.0,628,0
29.0,1,1,192852.0,6,2,35000.0,1,14.27,0.18,9.0,647,0
35.0,1,4,43094.0,17,3,4000.0,2,13.35,0.09,8.0,666,0
25.0,0,2,61329.0,2,2,12000.0,4,9.62,0.2,4.0,675,0
24.0,0,1,25074.0,4,4,3000.0,4,8.94,0.12,2.0,600,0
22.0,0,2,42217.0,1,3,2100.0,2,17.04,0.05,3.0,646,0
25.0,1,1,58695.0,4,2,23500.0,2,13.49,0.4,4.0,619,0
34.0,0,3,57387.0,11,3,5000.0,6,12.73,0.09,6.0,652,0
24.0,0,2,70869.0,1,3,6000.0,3,6.39,0.08,4.0,682,0
28.0,0,3,132898.0,6,2,22400.0,3,11.01,0.17,6.0,573,0
24.0,0,1,35482.0,0,4,7500.0,6,8.49,0.21,2.0,664,0
36.0,1,2,119064.0,13,2,20000.0,1,16.35,0.17,12.0,665,0
27.0,1,2,84971.0,7,3,6885.0,6,6.4,0.08,4.0,571,0
30.0,0,2,55475.0,4,3,15000.0,5,8.57,0.27,6.0,660,0
33.0,1,3,91273.0,12,2,12000.0,3,5.42,0.13,10.0,698,0
36.0,1,3,50212.0,15,3,7000.0,3,9.63,0.14,14.0,645,0
29.0,0,4,166647.0,6,2,7500.0,4,13.24,0.05,8.0,702,0
33.0,1,1,75779.0,10,3,9686.0,3,14.84,0.13,6.0,590,0
34.0,0,2,219900.0,15,2,15000.0,4,12.84,0.07,9.0,700,0
29.0,0,4,56231.0,8,2,4800.0,4,11.86,0.09,9.0,534,0
27.0,0,2,57203.0,3,2,8000.0,2,15.7,0.14,8.0,671,0
28.0,1,2,51266.0,8,3,3200.0,3,16.32,0.06,8.0,635,0
27.0,0,2,120961.0,2,2,12000.0,3,11.01,0.1,6.0,650,0
22.0,0,1,79017.0,0,3,15000.0,2,11.36,0.19,3.0,588,0
25.0,1,2,59695.0,4,3,2000.0,2,11.99,0.03,2.0,593,0
23.0,0,3,64591.0,0,2,1000.0,1,15.19,0.02,5.0,648,0
24.0,1,3,46753.0,0,3,5000.0,2,13.99,0.11,4.0,640,0
25.0,1,1,57363.0,1,3,12000.0,6,9.98,0.21,3.0,653,0
22.0,0,1,35199.0,0,3,3400.0,6,8.94,0.1,3.0,666,0
33.0,1,5,82752.0,12,2,18000.0,3,7.9,0.22,10.0,694,0
29.0,1,1,25018.0,7,3,8069.0,2,12.32,0.32,10.0,650,0
28.0,1,1,29696.0,8,3,16750.0,2,14.96,0.56,10.0,677,0
23.0,1,3,76732.0,0,3,3720.0,6,6.69,0.05,4.0,553,0
25.0,0,2,82508.0,2,2,13597.0,2,10.02,0.16,4.0,650,0
21.0,0,1,24160.0,0,3,7000.0,4,14.35,0.29,2.0,702,0
23.0,1,1,90766.0,1,2,9500.0,5,11.01,0.1,3.0,644,0
23.0,0,3,97218.0,0,3,9000.0,6,7.5,0.09,4.0,606,0
25.0,0,3,95197.0,7,3,8400.0,2,13.48,0.09,4.0,631,0
32.0,1,2,84746.0,12,3,22610.0,6,13.15,0.27,5.0,709,0
33.0,0,1,481043.0,12,2,15000.0,2,6.03,0.03,6.0,618,0
26.0,1,2,76563.0,3,3,3600.0,4,6.76,0.05,4.0,633,0
27.0,1,4,32516.0,5,3,12000.0,2,13.22,0.37,7.0,696,0
23.0,1,3,68174.0,2,3,15000.0,5,12.69,0.22,4.0,587,0
24.0,0,3,139047.0,1,3,3000.0,4,14.27,0.02,2.0,668,0
26.0,0,1,48727.0,5,3,14000.0,5,10.37,0.29,3.0,616,0
31.0,1,2,111357.0,7,2,17103.0,4,13.82,0.15,10.0,660,0
29.0,1,3,138881.0,4,3,6500.0,2,10.65,0.05,10.0,648,0
31.0,0,1,66125.0,8,2,27050.0,2,14.54,0.41,7.0,528,0
36.0,1,2,84973.0,14,3,10000.0,4,14.15,0.12,11.0,646,0
42.0,1,3,121138.0,20,3,10000.0,1,13.55,0.08,13.0,681,0
32.0,1,2,143799.0,12,2,18000.0,3,10.99,0.13,7.0,590,0
38.0,1,3,36995.0,13,2,10000.0,4,11.22,0.27,14.0,641,0
24.0,1,1,41683.0,4,3,7000.0,5,15.06,0.17,3.0,679,0
33.0,1,1,29547.0,11,3,8500.0,2,7.67,0.29,9.0,660,0
22.0,0,2,42770.0,0,3,4000.0,5,10.74,0.09,3.0,587,0
25.0,1,3,139035.0,7,3,24250.0,4,11.36,0.17,2.0,633,0
23.0,1,3,45954.0,4,3,8000.0,5,14.26,0.17,4.0,696,0
34.0,1,2,37054.0,11,3,14975.0,4,12.53,0.4,10.0,662,0
24.0,1,2,39031.0,3,3,6892.0,5,12.39,0.18,3.0,722,0
26.0,1,3,79616.0,0,2,10800.0,2,12.21,0.14,3.0,661,0
23.0,1,1,67358.0,0,4,1000.0,1,11.49,0.01,4.0,634,0
22.0,1,3,73006.0,2,2,3000.0,4,12.64,0.04,3.0,625,0
24.0,0,1,56279.0,0,3,10800.0,1,13.16,0.19,4.0,633,0
24.0,1,3,66944.0,0,2,8000.0,4,8.0,0.12,2.0,512,0
33.0,0,2,43032.0,10,2,8000.0,2,8.32,0.19,6.0,666,0
38.0,1,4,51098.0,14,3,2000.0,3,10.38,0.04,17.0,707,0
26.0,0,1,19119.0,6,3,4793.0,3,8.58,0.25,4.0,581,0
23.0,1,1,72868.0,0,2,15000.0,1,15.96,0.21,3.0,653,0
24.0,0,3,123334.0,0,2,9800.0,1,10.36,0.08,4.0,602,0
26.0,0,3,118368.0,5,2,12000.0,2,8.49,0.1,3.0,641,0
28.0,0,1,75758.0,3,2,3824.0,4,6.89,0.05,6.0,669,0
27.0,0,1,103394.0,6,2,3800.0,2,6.03,0.04,8.0,613,0
23.0,1,3,90999.0,0,2,6000.0,2,10.99,0.07,3.0,636,0
28.0,1,4,133452.0,1,2,4800.0,5,7.51,0.04,9.0,675,0
26.0,0,1,119937.0,2,2,8000.0,1,14.91,0.07,4.0,705,0
35.0,1,4,270926.0,13,2,5000.0,1,7.49,0.02,9.0,676,0
33.0,1,4,77743.0,8,2,3200.0,5,5.42,0.04,6.0,633,0
25.0,1,2,72854.0,0,3,12500.0,3,11.49,0.17,4.0,612,0
30.0,1,1,19783.0,10,2,6250.0,5,5.79,0.32,6.0,621,0
29.0,1,3,36786.0,6,2,4000.0,6,11.01,0.11,6.0,572,0
26.0,1,2,52537.0,5,3,8500.0,2,10.2,0.16,2.0,638,0
27.0,0,1,113466.0,3,2,16000.0,5,11.62,0.14,5.0,642,0
32.0,1,4,163262.0,9,2,15000.0,6,12.99,0.09,10.0,660,0
22.0,0,1,81181.0,0,2,4000.0,1,6.76,0.05,3.0,503,0
33.0,1,4,64802.0,9,3,12000.0,2,12.84,0.19,5.0,572,0
32.0,0,2,109216.0,9,3,25000.0,3,9.99,0.23,7.0,717,0
23.0,1,3,75866.0,4,3,16000.0,2,15.0,0.21,3.0,632,0
24.0,0,3,58573.0,0,3,2800.0,1,12.53,0.05,4.0,647,0
22.0,0,3,93314.0,0,2,21000.0,6,11.48,0.23,3.0,503,0
44.0,1,3,118400.0,21,3,5000.0,4,15.96,0.04,13.0,683,0
29.0,1,2,34551.0,9,4,11000.0,6,8.49,0.32,8.0,607,0
29.0,1,3,89960.0,6,2,25000.0,1,11.49,0.28,6.0,549,0
25.0,1,4,115940.0,3,3,17500.0,4,11.71,0.15,2.0,622,0
23.0,1,3,45268.0,2,4,10000.0,2,7.51,0.22,3.0,543,0
24.0,1,4,221195.0,1,2,20235.0,5,11.84,0.09,4.0,708,0
32.0,1,1,18468.0,13,3,3000.0,3,13.98,0.16,8.0,594,0
35.0,1,2,199121.0,10,2,8000.0,1,11.49,0.04,8.0,660,0
22.0,0,3,60643.0,0,2,12800.0,6,7.88,0.21,3.0,586,0
26.0,1,1,49016.0,3,3,5000.0,5,10.07,0.1,3.0,594,0
24.0,1,3,87440.0,1,3,4800.0,4,7.14,0.05,2.0,557,0
29.0,1,5,41800.0,5,3,6000.0,6,14.09,0.14,7.0,575,0
23.0,0,2,35750.0,0,3,10000.0,5,18.27,0.28,4.0,582,0
27.0,1,4,135448.0,4,2,15000.0,6,13.49,0.11,8.0,732,0
24.0,0,1,96975.0,4,2,25000.0,3,14.46,0.26,2.0,619,0
22.0,1,1,76758.0,0,2,10500.0,3,9.99,0.14,2.0,646,0
23.0,1,2,119097.0,3,2,10000.0,6,11.14,0.08,4.0,679,0
30.0,1,3,79088.0,7,2,2000.0,2,7.63,0.03,7.0,687,0
27.0,0,2,42069.0,4,2,10625.0,1,13.47,0.25,10.0,585,0
25.0,1,1,94575.0,2,3,24000.0,3,15.92,0.25,5.0,615,0
25.0,1,1,37013.0,3,4,11500.0,4,11.36,0.31,4.0,693,0
21.0,1,1,34862.0,0,4,4000.0,1,7.88,0.11,3.0,620,0
24.0,0,3,54941.0,0,2,4650.0,5,10.0,0.08,2.0,588,0
31.0,0,3,109313.0,7,2,14400.0,2,7.66,0.13,6.0,657,0
31.0,0,2,100299.0,7,1,6000.0,5,12.09,0.06,9.0,671,0
46.0,0,1,60995.0,23,2,3000.0,3,8.59,0.05,13.0,652,0
32.0,1,2,75414.0,9,2,20000.0,6,11.36,0.27,9.0,676,0
26.0,0,1,53842.0,3,3,18225.0,4,14.91,0.34,4.0,663,0
48.0,1,3,24526.0,26,3,2000.0,3,13.47,0.08,12.0,508,0
28.0,1,2,64521.0,7,2,17050.0,4,12.42,0.26,7.0,629,0
37.0,1,1,240948.0,15,2,6000.0,5,5.42,0.02,14.0,627,0
28.0,1,3,41703.0,3,3,9600.0,2,10.99,0.23,7.0,605,0
28.0,1,4,96921.0,6,2,3000.0,2,5.91,0.03,4.0,653,0
26.0,0,3,18488.0,3,3,3200.0,2,12.21,0.17,2.0,634,0
25.0,0,3,80376.0,0,3,5050.0,4,11.49,0.06,2.0,515,0
27.0,0,3,79247.0,3,3,18000.0,4,8.87,0.23,5.0,609,0
30.0,0,1,60756.0,6,4,5000.0,4,5.99,0.08,10.0,685,0
27.0,1,3,64669.0,3,2,2500.0,5,9.91,0.04,3.0,646,0
31.0,1,4,92092.0,6,2,12000.0,6,15.96,0.13,5.0,651,0
21.0,0,4,44124.0,0,3,10000.0,2,13.22,0.23,4.0,615,0
25.0,1,2,41387.0,5,3,8000.0,2,11.38,0.19,5.0,677,0
24.0,0,4,111380.0,1,2,11000.0,1,10.99,0.1,3.0,530,0
22.0,1,1,54936.0,2,2,5000.0,6,8.0,0.09,3.0,677,0
22.0,0,2,60583.0,1,2,5200.0,6,6.62,0.09,3.0,560,0
25.0,1,2,198923.0,3,3,14950.0,6,6.62,0.08,3.0,602,0
27.0,1,4,91233.0,2,2,15600.0,1,11.32,0.17,5.0,706,0
33.0,1,4,90905.0,10,2,12000.0,6,10.7,0.13,6.0,688,0
29.0,0,4,75150.0,9,3,15000.0,1,6.91,0.2,10.0,732,0
23.0,1,2,52708.0,0,3,5500.0,5,11.89,0.1,4.0,622,0
22.0,1,4,106685.0,0,2,21000.0,5,6.17,0.2,2.0,588,0
38.0,0,1,54871.0,14,3,5000.0,2,12.68,0.09,13.0,586,0
32.0,0,3,49208.0,10,4,7000.0,1,12.68,0.14,10.0,614,0
26.0,1,1,116338.0,2,2,20000.0,2,11.11,0.17,4.0,621,0
24.0,0,3,241181.0,0,3,12000.0,1,12.69,0.05,2.0,654,0
31.0,1,1,13777.0,8,3,2000.0,2,14.72,0.15,6.0,677,0
29.0,0,1,120909.0,5,3,4000.0,4,11.01,0.03,7.0,616,0
23.0,1,2,53620.0,3,3,7500.0,1,16.0,0.14,4.0,645,0
28.0,1,3,57494.0,2,3,3662.0,2,10.08,0.06,10.0,574,0
24.0,1,2,109035.0,4,2,24000.0,4,17.56,0.22,3.0,601,0
28.0,1,2,36862.0,7,3,5000.0,2,9.88,0.14,8.0,673,0
24.0,1,2,23960.0,0,3,5600.0,5,8.9,0.23,2.0,672,0
36.0,0,4,85410.0,11,2,6000.0,5,5.42,0.07,16.0,594,0
38.0,1,2,48984.0,11,3,18258.0,6,12.41,0.37,17.0,713,0
33.0,1,2,46888.0,9,2,10000.0,1,9.97,0.21,10.0,639,0
25.0,1,1,174855.0,2,2,7500.0,3,10.08,0.04,2.0,685,0
31.0,0,4,34769.0,10,3,1500.0,3,11.11,0.04,5.0,639,0
24.0,0,4,65464.0,3,3,4025.0,6,6.76,0.06,2.0,635,0
29.0,1,2,72751.0,9,3,10000.0,6,11.97,0.14,5.0,699,0
30.0,1,4,73298.0,5,3,8000.0,2,7.66,0.11,5.0,630,0
21.0,1,1,36735.0,2,3,13750.0,5,15.05,0.37,4.0,678,0
35.0,1,1,23754.0,8,3,3500.0,1,9.32,0.15,6.0,687,0
26.0,1,2,144791.0,5,2,10000.0,2,5.44,0.07,3.0,683,0
31.0,1,1,98382.0,7,2,10000.0,3,7.21,0.1,10.0,630,0
28.0,1,3,68116.0,4,3,5036.0,2,12.66,0.07,5.0,668,0
27.0,0,2,26875.0,0,3,6000.0,1,6.53,0.22,6.0,627,0
22.0,0,3,61029.0,0,3,25000.0,1,12.23,0.41,3.0,623,0
31.0,1,3,78939.0,10,2,5000.0,4,6.03,0.06,9.0,670,0
30.0,0,1,85262.0,6,2,31825.0,2,12.69,0.37,8.0,692,0
24.0,0,1,89059.0,2,3,5000.0,4,12.99,0.06,4.0,660,0
25.0,1,4,89071.0,2,3,12000.0,6,7.49,0.13,3.0,692,0
24.0,1,2,85930.0,0,4,14000.0,3,10.99,0.16,3.0,667,0
22.0,0,1,64421.0,0,4,2250.0,1,10.62,0.03,3.0,599,0
26.0,1,1,64317.0,0,3,5700.0,5,11.12,0.09,2.0,658,0
27.0,0,2,29724.0,5,3,8000.0,3,11.01,0.27,8.0,644,0
29.0,0,2,23827.0,8,3,4000.0,5,9.46,0.17,6.0,687,0
30.0,0,3,157211.0,9,2,4000.0,5,11.01,0.03,8.0,651,0
26.0,1,3,55015.0,0,3,1500.0,2,6.92,0.03,3.0,569,0
35.0,1,4,56362.0,7,3,10000.0,6,15.05,0.18,6.0,663,0
25.0,0,2,56059.0,0,3,7200.0,5,11.01,0.13,3.0,645,0
